S (1)
  - P (1)
    - O (true)
      - L (-18.05, -2.03500180, -18.15, -2.05500182)
      - L (-18.15, -2.05500182, -18.25, -2.07500184)
      - L (-18.25, -2.07500184, -18.35, -2.09500186)
      - L (-18.35, -2.09500186, -18.45, -2.11500188)
      - L (-18.45, -2.11500188, -18.55, -2.13500190)
      - L (-18.55, -2.13500190, -18.65, -2.15500192)
      - L (-18.65, -2.15500192, -18.75, -2.17500194)
      - L (-18.75, -2.17500194, -18.85, -2.19500196)
      - L (-18.85, -2.19500196, -18.95, -2.21500198)
      - L (-18.95, -2.21500198, -19.05, -2.23500100)
      - L (-19.05, -2.23500100, -19.15, -2.25500102)
      - L (-19.15, -2.25500102, -19.25, -2.27500104)
      - L (-19.25, -2.27500104, -19.35, -2.29500106)
      - L (-19.35, -2.29500106, -19.45, -2.31500108)
      - L (-19.45, -2.31500108, -19.55, -2.33500110)
      - L (-19.55, -2.33500110, -19.65, -2.35500112)
      - L (-19.65, -2.35500112, -19.75, -2.37500114)
      - L (-19.75, -2.37500114, -19.85, -2.39500116)
      - L (-19.85, -2.39500116, -19.95, -2.41500118)
      - L (-19.95, -2.41500118, -20.05, -2.43500120)
      - L (-20.05, -2.43500120, -20.15, -2.45500122)
      - L (-20.15, -2.45500122, -20.25, -2.47500124)
      - L (-20.25, -2.47500124, -20.35, -2.49500126)
      - L (-20.35, -2.49500126, -20.45, -2.51500128)
      - L (-20.45, -2.51500128, -20.55, -2.53500130)
      - L (-20.55, -2.53500130, -20.65, -2.55500132)
      - L (-20.65, -2.55500132, -20.75, -2.57500134)
      - L (-20.75, -2.57500134, -20.85, -2.59500136)
      - L (-20.85, -2.59500136, -20.95, -2.61500138)
      - L (-20.95, -2.61500138, -21.05, -2.63500140)
      - L (-21.05, -2.63500140, -21.15, -2.65500142)
      - L (-21.15, -2.65500142, -21.25, -2.67500144)
      - L (-21.25, -2.67500144, -21.35, -2.69500146)
      - L (-21.35, -2.69500146, -21.45, -2.71500148)
      - L (-21.45, -2.71500148, -21.55, -2.73500150)
      - L (-21.55, -2.73500150, -21.65, -2.75500152)
      - L (-21.65, -2.75500152, -21.75, -2.77500154)
      - L (-21.75, -2.77500154, -21.85, -2.79500156)
      - L (-21.85, -2.79500156, -21.95, -2.81500158)
      - L (-21.95, -2.81500158, -22.05, -2.83500160)
      - L (-22.05, -2.83500160, -22.15, -2.85500162)
      - L (-22.15, -2.85500162, -22.25, -2.87500164)
      - L (-22.25, -2.87500164, -22.35, -2.89500166)
      - L (-22.35, -2.89500166, -22.45, -2.91500168)
      - L (-22.45, -2.91500168, -22.55, -2.93500170)
      - L (-22.55, -2.93500170, -22.65, -2.95500172)
      - L (-22.65, -2.95500172, -22.75, -2.97500174)
      - L (-22.75, -2.97500174, -22.85, -2.99500176)
      - L (-22.85, -2.99500176, -22.95, -3.01500178)
      - L (-22.95, -3.01500178, -23.05, -3.03500180)
      - L (-23.05, -3.03500180, -23.15, -3.05500182)
      - L (-23.15, -3.05500182, -23.25, -3.07500184)
      - L (-23.25, -3.07500184, -23.35, -3.09500186)
      - L (-23.35, -3.09500186, -23.45, -3.11500188)
      - L (-23.45, -3.11500188, -23.55, -3.13500190)
      - L (-23.55, -3.13500190, -23.65, -3.15500192)
      - L (-23.65, -3.15500192, -23.75, -3.17500194)
      - L (-23.75, -3.17500194, -23.85, -3.19500196)
      - L (-23.85, -3.19500196, -23.95, -3.21500198)
      - L (-23.95, -3.21500198, -24.05, -3.23500100)
      - L (-24.05, -3.23500100, -24.15, -3.25500102)
      - L (-24.15, -3.25500102, -24.25, -3.27500104)
      - L (-24.25, -3.27500104, -24.35, -3.29500106)
      - L (-24.35, -3.29500106, -24.45, -3.31500108)
      - L (-24.45, -3.31500108, -24.55, -3.33500110)
      - L (-24.55, -3.33500110, -24.65, -3.35500112)
      - L (-24.65, -3.35500112, -24.75, -3.37500114)
      - L (-24.75, -3.37500114, -24.85, -3.39500116)
      - L (-24.85, -3.39500116, -24.95, -3.41500118)
      - L (-24.95, -3.41500118, -25.05, -3.43500120)
      - L (-25.05, -3.43500120, -25.15, -3.45500122)
      - L (-25.15, -3.45500122, -25.25, -3.47500124)
      - L (-25.25, -3.47500124, -25.35, -3.49500126)
      - L (-25.35, -3.49500126, -25.45, -3.51500128)
      - L (-25.45, -3.51500128, -25.55, -3.53500130)
      - L (-25.55, -3.53500130, -25.65, -3.55500132)
      - L (-25.65, -3.55500132, -25.75, -3.57500134)
      - L (-25.75, -3.57500134, -25.85, -3.59500136)
      - L (-25.85, -3.59500136, -25.95, -3.61500138)
      - L (-25.95, -3.61500138, -26.05, -3.63500140)
      - L (-26.05, -3.63500140, -26.15, -3.65500142)
      - L (-26.15, -3.65500142, -26.25, -3.67500144)
      - L (-26.25, -3.67500144, -26.35, -3.69500146)
      - L (-26.35, -3.69500146, -26.45, -3.71500148)
      - L (-26.45, -3.71500148, -26.55, -3.73500150)
      - L (-26.55, -3.73500150, -26.65, -3.75500152)
      - L (-26.65, -3.75500152, -26.75, -3.77500154)
      - L (-26.75, -3.77500154, -26.85, -3.79500156)
      - L (-26.85, -3.79500156, -26.95, -3.81500158)
      - L (-26.95, -3.81500158, -27.05, -3.83500160)
      - L (-27.05, -3.83500160, -27.15, -3.85500162)
      - L (-27.15, -3.85500162, -27.25, -3.87500164)
      - L (-27.25, -3.87500164, -27.35, -3.89500166)
      - L (-27.35, -3.89500166, -27.45, -3.91500168)
      - L (-27.45, -3.91500168, -27.55, -3.93500170)
      - L (-27.55, -3.93500170, -27.65, -3.95500172)
      - L (-27.65, -3.95500172, -27.75, -3.97500174)
      - L (-27.75, -3.97500174, -27.85, -3.99500176)
      - L (-27.85, -3.99500176, -27.95, -4.01500178)
      - L (-27.95, -4.01500178, -28.05, -4.03500180)
      - L (-28.05, -4.03500180, -28.15, -4.05500182)
      - L (-28.15, -4.05500182, -28.25, -4.07500184)
      - L (-28.25, -4.07500184, -28.35, -4.09500186)
      - L (-28.35, -4.09500186, -28.45, -4.11500188)
      - L (-28.45, -4.11500188, -28.55, -4.13500190)
      - L (-28.55, -4.13500190, -28.65, -4.15500192)
      - L (-28.65, -4.15500192, -28.75, -4.17500194)
