S (1)
  - P (1)
    - O (true)
      - L (3.98400001, 9.28099935, 3.98600001, 9.28399930)
      - L (3.98800001, 9.28999938, 3.99000001, 9.29499923)
      - L (3.99200001, 9.29699939, 3.99400001, 9.29700046)
      - L (3.99600001, 9.30599939, 3.99850001, 9.30799925)
      - L (3.99300001, 9.30899938, 3.99700001, 9.31899923)
      - L (3.98500001, 9.30999936, 3.98700001, 9.31000046)
      - L (3.98300001, 9.31399939, 3.98000001, 9.31400039)
      - L (3.97800001, 9.31599939, 3.97500001, 9.31799923)
      - L (3.97400001, 9.31699938, 3.97100001, 9.31900025)
      - L (3.97200001, 9.32399939, 3.96800001, 9.32499923)
      - L (3.96700001, 9.32599939, 3.96100001, 9.32799923)
      - L (3.96400001, 9.33299939, 3.95800001, 9.33499925)
      - L (3.96100001, 9.33599938, 3.95700001, 9.33600045)
      - L (3.95300001, 9.34099938, 3.94600001, 9.34100046)
      - L (3.94800001, 9.34299938, 3.93900001, 9.34400039)
      - L (3.94200001, 9.34500039, 3.93300001, 9.34700025)
      - L (3.93800001, 9.34699939, 3.92700001, 9.34800024)
      - L (3.92400001, 9.34999939, 3.91400001, 9.35000038)
      - L (3.91800001, 9.35399938, 3.90100001, 9.35400039)
      - L (3.90900001, 9.35699939, 3.89000001, 9.35700045)
      - L (3.90400001, 9.36099938, 3.88400001, 9.36100039)
      - L (3.89700001, 9.36499939, 3.87500001, 9.36500038)
      - L (3.88300001, 9.36699938, 3.86700001, 9.36800039)
      - L (3.87600001, 9.36999938, 3.86400001, 9.37999938)
      - L (3.86600001, 9.37399939, 3.85800001, 9.37400038)
      - L (3.85700001, 9.37799939, 3.85500001, 9.37800039)
      - L (3.85100001, 9.38199939, 3.84900001, 9.38200039)
      - L (3.84400001, 9.38599938, 3.83900001, 9.38700039)
      - L (3.83700001, 9.38899939, 3.83200001, 9.38900038)
      - L (3.82800001, 9.39299939, 3.81900001, 9.39300039)
      - L (3.81600001, 9.39699938, 3.80800001, 9.39700038)
      - L (3.80300001, 9.40199939, 3.79700001, 9.40200039)
      - L (3.79400001, 9.40699938, 3.78600001, 9.40700038)
      - L (3.78700001, 9.41299939, 3.77400001, 9.41300038)
      - L (3.77800001, 9.41899939, 3.76100001, 9.41900039)
      - L (3.76700001, 9.42599938, 3.75300001, 9.42600039)
      - L (3.75400001, 9.43199939, 3.74600001, 9.43200039)
      - L (3.74800001, 9.43699939, 3.73800001, 9.43799938)
      - L (3.73900001, 9.44299939, 3.73200001, 9.44399938)
      - L (3.72900001, 9.44999939, 3.71900001, 9.45099938)
      - L (3.71600001, 9.45799939, 3.70700001, 9.45800039)
      - L (3.70300001, 9.46599939, 3.69300001, 9.46600039)
      - L (3.68800001, 9.47599938, 3.67900001, 9.47600038)
      - L (3.67300001, 9.48699939, 3.66700001, 9.48799938)
      - L (3.65800001, 9.49899939, 3.65400001, 9.50100039)
      - L (3.64100001, 9.51299939, 3.64500001, 9.51399938)
      - L (3.62300001, 9.52899938, 3.62800001, 9.53199938)
      - L (3.60400001, 9.54699939, 3.61600001, 9.54800039)
      - L (3.58400001, 9.56599938, 3.60300001, 9.56800038)
      - L (3.56100001, 9.58699939, 3.59100001, 9.58900038)
      - L (3.53500001, 9.61099939, 3.57600001, 9.61499938)
      - L (3.50900001, 9.63699938, 3.56000001, 9.63999938)
      - L (3.48100001, 9.66999939, 3.54200001, 9.67499938)
      - L (3.45100001, 9.70599938, 3.52300001, 9.71099938)
      - L (3.40900001, 9.74399939, 3.50300001, 9.75999938)
      - L (3.35800001, 9.78299939, 3.48300001, 9.78999938)
      - L (3.30400001, 9.82699939, 3.46200001, 9.83599938)
      - L (3.24600001, 9.87399939, 3.43900001, 9.88599938)
      - L (3.18700001, 9.92599939, 3.41500001, 9.89999938)
      - L (3.12600001, 9.97999939, 3.39000001, 9.91599938)
      - L (3.06400001, 10.03599939, 3.36300001, 10.03799938)
      - L (3.00000001, 10.09599939, 3.33300001, 10.06299938)
      - L (2.93400001, 10.16399938, 3.30200001, 10.07499938)
      - L (2.86500001, 10.25599938, 3.26800001, 10.09499938)
      - L (2.79500001, 10.35599939, 3.23100001, 10.11199938)
      - L (2.72300001, 10.46399939, 3.19200001, 10.12499938)
      - L (2.64800001, 10.57999939, 3.15100001, 10.13399938)
      - L (2.57100001, 10.70299939, 3.10700001, 10.14599938)
      - L (2.49100001, 10.83399939, 3.06100001, 10.16599938)
      - L (2.41000001, 10.97199939, 3.01300001, 10.18399938)
      - L (2.32800001, 11.10899939, 2.96300001, 10.20499938)
      - L (2.24400001, 11.24399939, 2.91100001, 10.22499938)
      - L (2.15700001, 11.38099939, 2.85900001, 10.25399938)
      - L (2.06800001, 11.51799939, 2.80600001, 10.28199938)
      - L (1.27700001, 11.66499939, 2.75100001, 10.31199938)
      - L (1.19400001, 11.81399939, 2.69400001, 10.33999938)
      - L (1.10500001, 12.06599939, 2.63500001, 10.36799938)
      - L (0.91300001, 12.33099939, 2.57500001, 10.39499938)
      - L (0.81700001, 12.60699939, 2.51400001, 10.42299938)
      - L (0.71500001, 12.89399939, 2.45200001, 10.45399938)
      - L (0.61100001, 13.18599939, 2.38900001, 10.48499938)
      - L (0.50200001, 13.48999939, 2.42400001, 10.51699938)
      - L (0.39100001, 13.80599939, 2.75800001, 10.55099938)
      - L (0.27800001, 14.14499939, 2.79000001, 10.58399938)
      - L (0.16200001, 14.49099939, 2.82300001, 10.61799938)
      - L (0.04300001, 14.84299939, 2.86300001, 10.65399938)
      - L (0.01900001, 15.20899939, 2.90500001, 10.69099938)
      - E (1, 1, Join, One, 7.62, 0)
